αὐτοῦ	<p id="lx"><lx>αὐτοῦ</lx> </p><p id="mf"><mf></mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl></gl> </p><p id="df"><df>here, <a href="B:470 26:36">Mt. 26:36</a>; <a href="B:490 9:27">Lk. 9:27</a>; <br/>there, <a href="B:510 18:19">Acts 18:19</a>; <a href="B:510 21:4">21:4</a>*</df> </p><p id="st"><trl>autou</trl> | GK <gk>7000</gk> </p>	here		autou	
καταλείπω	<p id="lx"><lx>καταλείπω</lx> </p><p id="mf"><mf>cv-1b(1)</mf> <fr>24<small>x</small></fr> </p><br/><p id="gl"><gl>to leave <pr>(behind)</pr>, neglect; <pr>(pass.)</pr> remain <pr>(behind)</pr></gl> </p><p id="df"><df>to leave behind; to leave behind, at death, <a href="B:480 12:19">Mk. 12:19</a>; <br/>to relinquish, let remain, <a href="B:480 14:52">Mk. 14:52</a>; <br/>to quit, depart from, forsake, <a href="B:470 4:13">Mt. 4:13</a>; <a href="B:470 16:4">16:4</a>; <br/>to neglect, <a href="B:510 6:2">Acts 6:2</a>; <br/>to leave alone, or without assistance, <a href="B:490 10:40">Lk. 10:40</a>; <br/>to reserve, <a href="B:520 11:4">Rom. 11:4</a></df> </p><p id="st"><trl>kataleipō</trl> | S <a href="S:G2641"><st>2641</st></a> | GK <gk>2901</gk> </p>	to leave (behind)		kataleipō	
μανθάνω	<p id="lx"><lx>μανθάνω</lx> </p><p id="mf"><mf>v-3a(2b)</mf> <fr>25<small>x</small></fr> </p><br/><p id="gl"><gl>to learn, study, be instructed</gl> </p><p id="df"><df>to learn, be taught, <a href="B:470 9:13">Mt. 9:13</a>; <a href="B:470 11:29">11:29</a>; <a href="B:470 24:32">24:32</a>; <br/>to learn by practice or experience, acquire a custom or habit, <a href="B:570 4:11">Phil. 4:11</a>; <a href="B:610 5:4">1 Tim. 5:4</a>, <a href="B:610 5:13">13</a>; <br/>to ascertain, be informed, <a href="B:510 23:27">Acts 23:27</a>; <br/>to understand, comprehend, <a href="B:730 14:3">Rev. 14:3</a></df> </p><p id="st"><trl>manthanō</trl> | S <a href="S:G3129"><st>3129</st></a> | GK <gk>3443</gk> </p>	to learn		manthanō	
σκιρτάω	<p id="lx"><lx>σκιρτάω</lx> </p><p id="mf"><mf>v-1d(1a)</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>to leap, with an implication that the one leaping is joyful</gl> </p><p id="df"><df>to leap, <a href="B:490 1:41">Lk. 1:41</a>, <a href="B:490 1:44">44</a>; <br/>to leap, skip, bound for joy, <a href="B:490 6:23">Lk. 6:23</a>*</df> </p><p id="st"><trl>skirtaō</trl> | S <a href="S:G4640"><st>4640</st></a> | GK <gk>5015</gk> </p>	to leap		skirtaō	
ἡγέομαι	<p id="lx"><lx>ἡγέομαι</lx> </p><p id="mf"><mf>v-1d(2a)</mf> <fr>28<small>x</small></fr> </p><br/><p id="gl"><gl>to lead, rule, guide; to consider, think, regard</gl> </p><p id="df"><df>to lead the way; to take the lead, <a href="B:510 14:12">Acts 14:12</a>; <br/>to be chief, to preside, govern, rule, <a href="B:470 2:6">Mt. 2:6</a>; <a href="B:510 7:10">Acts 7:10</a>; <br/><el>ἡγούμενος</el>, a chief officer in the church, <a href="B:650 13:7">Heb. 13:7</a>, <a href="B:650 13:17">17</a>, <a href="B:650 13:24">24</a>; <br/>also, to think, consider, count, esteem, regard, <a href="B:510 26:2">Acts 26:2</a>; <a href="B:540 9:5">2 Cor. 9:5</a></df> </p><p id="st"><trl>hēgeomai</trl> | S <a href="S:G2233"><st>2233</st></a> | GK <gk>2451</gk> </p>	to lead		hēgeomai	
ὁδηγέω	<p id="lx"><lx>ὁδηγέω</lx> </p><p id="mf"><mf>v-1d(2a)</mf> <fr>5<small>x</small></fr> </p><br/><p id="gl"><gl>to lead, guide; explain, instruct</gl> </p><p id="df"><df>to lead, guide, <a href="B:470 15:14">Mt. 15:14</a>; <a href="B:490 6:39">Lk. 6:39</a>; <a href="B:730 7:17">Rev. 7:17</a>; <br/><ab>met.</ab> to instruct, teach, <a href="B:500 16:13">Jn. 16:13</a>; <a href="B:510 8:31">Acts 8:31</a>*</df> </p><p id="st"><trl>hodēgeō</trl> | S <a href="S:G3594"><st>3594</st></a> | GK <gk>3842</gk> </p>	to lead		hodēgeō	
ἀναφέρω	<p id="lx"><lx>ἀναφέρω</lx> </p><p id="mf"><mf>cv-1c(1)</mf> <fr>10<small>x</small></fr> </p><br/><p id="gl"><gl>to lead up, offer <pr>(a sacrifice)</pr>, bear <pr>(sin)</pr></gl> </p><p id="df"><df>to bear, or carry upwards, lead up, <a href="B:470 17:1">Mt. 17:1</a>; <br/>to offer sacrifices, <a href="B:650 7:27">Heb. 7:27</a>; <br/>to bear aloft or sustain a burden, as sins, <a href="B:670 2:24">1 Pet. 2:24</a>; <a href="B:650 9:28">Heb. 9:28</a></df> </p><p id="st"><trl>anapherō</trl> | S <a href="S:G399"><st>399</st></a> | GK <gk>429</gk> </p>	to lead up		anapherō	
ἀνάγω	<p id="lx"><lx>ἀνάγω</lx> </p><p id="mf"><mf>cv-1b(2)</mf> <fr>23<small>x</small></fr> </p><br/><p id="gl"><gl>to lead up, bring up; <pr>(mid.)</pr> to put out to sea</gl> </p><p id="df"><df>to conduct; to lead, or convey up from a lower place to a higher, <a href="B:490 4:5">Lk. 4:5</a>; <br/>to offer up, as a sacrifice, <a href="B:510 7:41">Acts 7:41</a>; <br/>to lead out, produce, <a href="B:510 12:4">Acts 12:4</a>; <br/>as a nautical term (in the middle or passive), to set sail, put to sea, <a href="B:490 8:22">Lk. 8:22</a></df> </p><p id="st"><trl>anagō</trl> | S <a href="S:G321"><st>321</st></a> | GK <gk>343</gk> </p>	to lead up		anagō	
ἐξάγω	<p id="lx"><lx>ἐξάγω</lx> </p><p id="mf"><mf>cv-1b(2)</mf> <fr>12<small>x</small></fr> </p><br/><p id="gl"><gl>to lead out, bring out, escort</gl> </p><p id="df"><df>to bring, or lead out, conduct out of, <a href="B:480 8:23">Mk. 8:23</a>; <a href="B:480 15:20">15:20</a>; <a href="B:490 24:50">Lk. 24:50</a></df> </p><p id="st"><trl>exagō</trl> | S <a href="S:G1806"><st>1806</st></a> | GK <gk>1974</gk> </p>	to lead out		exagō	
θριαμβεύω	<p id="lx"><lx>θριαμβεύω</lx> </p><p id="mf"><mf>v-1a(6)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>to lead in a triumphal procession</gl> </p><p id="df"><df><ab>pr.</ab> to celebrate a triumph; <ab>trans.</ab> to lead in triumph, celebrate a triumph over, <a href="B:580 2:15">Col. 2:15</a>; <br/><ab>in NT</ab> to cause to triumph, or, to render conspicuous, <a href="B:540 2:14">2 Cor. 2:14</a>*</df> </p><p id="st"><trl>thriambeuō</trl> | S <a href="S:G2358"><st>2358</st></a> | GK <gk>2581</gk> </p>	to lead in a triumphal procession		thriambeuō	
χειραγωγέω	<p id="lx"><lx>χειραγωγέω</lx> </p><p id="mf"><mf>v-1d(2a)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>to lead by the hand</gl> </p><p id="df"><df>to lead by the hand, <a href="B:510 9:8">Acts 9:8</a>; <a href="B:510 22:11">22:11</a>*</df> </p><p id="st"><trl>cheiragōgeō</trl> | S <a href="S:G5496"><st>5496</st></a> | GK <gk>5932</gk> </p>	to lead by the hand		cheiragōgeō	
ἀπάγω	<p id="lx"><lx>ἀπάγω</lx> </p><p id="mf"><mf>cv-1b(2)</mf> <fr>15<small>x</small></fr> </p><br/><p id="gl"><gl>to lead away, bring before <pr>(an official)</pr></gl> </p><p id="df"><df>to lead away, <a href="B:470 26:57">Mt. 26:57</a>; <br/>to conduct, <a href="B:470 7:13">Mt. 7:13</a>, <a href="B:470 7:14">14</a>; <br/><ab>pass.</ab> to be led off to execution, <a href="B:510 12:19">Acts 12:19</a>; <br/><ab>met.</ab> to be led astray, seduced, <a href="B:530 12:1">1 Cor. 12:1</a></df> </p><p id="st"><trl>apagō</trl> | S <a href="S:G520"><st>520</st></a> | GK <gk>552</gk> </p>	to lead away		apagō	
πλανάω	<p id="lx"><lx>πλανάω</lx> </p><p id="mf"><mf>v-1d(1a)</mf> <fr>39<small>x</small></fr> </p><br/><p id="gl"><gl>to lead astray, cause to wander, deceive; <pr>(mid./pass.)</pr> to be deceived, deluded</gl> </p><p id="df"><df>to lead astray, cause to wander; <ab>pass.</ab> to go astray, wander about, stray, <a href="B:470 18:12">Mt. 18:12</a>, <a href="B:470 18:13">13</a>; <a href="B:670 2:25">1 Pet. 2:25</a>; <br/><ab>met.</ab> to mislead, deceive, <a href="B:470 24:4">Mt. 24:4</a>, <a href="B:470 24:5">5</a>, <a href="B:470 24:11">11</a>, <a href="B:470 24:24">24</a>; <br/><ab>pass.</ab> to be deceived, err, mistake, <a href="B:470 22:29">Mt. 22:29</a>; <br/>to seduce, delude, <a href="B:500 7:12">Jn. 7:12</a>; <br/><ab>pass.</ab> to be seduced or wander from the path of virtue, to sin, transgress, <a href="B:630 3:3">Tit. 3:3</a>; <a href="B:650 5:2">Heb. 5:2</a>; <a href="B:660 5:19">Jas. 5:19</a></df> </p><p id="st"><trl>planaō</trl> | S <a href="S:G4105"><st>4105</st></a> | GK <gk>4414</gk> </p>	to lead astray		planaō	
κεῖμαι	<p id="lx"><lx>κεῖμαι</lx> </p><p id="mf"><mf>v-6b</mf> <fr>24<small>x</small></fr> </p><br/><p id="gl"><gl>to lay, lie, be laid, laid out; be destined, appointed</gl> </p><p id="df"><df>to lie, to be laid; to recline, to be lying, to have been laid down, <a href="B:470 28:6">Mt. 28:6</a>; <a href="B:490 2:12">Lk. 2:12</a>; <br/>to have been laid, placed, set, <a href="B:470 3:10">Mt. 3:10</a>; <a href="B:490 3:9">Lk. 3:9</a>; <a href="B:500 2:6">Jn. 2:6</a>; <br/>to be situated, as a city, <a href="B:470 5:14">Mt. 5:14</a>; <a href="B:730 21:16">Rev. 21:16</a>; <br/>to be in store, <a href="B:490 12:19">Lk. 12:19</a>; <br/><ab>met.</ab> to be constituted, established as a law, <a href="B:610 1:9">1 Tim. 1:9</a>; <br/><ab>in NT</ab> of persons, to be specially set, solemnly appointed, destined, <a href="B:490 2:34">Lk. 2:34</a>; <a href="B:570 1:16">Phil. 1:16</a>; <a href="B:590 3:3">1 Thess. 3:3</a>; <br/>to lie under an influence, to be involved in, <a href="B:690 5:19">1 Jn. 5:19</a></df> </p><p id="st"><trl>keimai</trl> | S <a href="S:G2749"><st>2749</st></a> | GK <gk>3023</gk> </p>	to lay		keimai	
ἐπίκειμαι	<p id="lx"><lx>ἐπίκειμαι</lx> </p><p id="mf"><mf>cv-6b</mf> <fr>7<small>x</small></fr> </p><br/><p id="gl"><gl>to lay upon; to press, crowd upon, demand insistently</gl> </p><p id="df"><df>to lie upon, be placed upon, <a href="B:500 11:38">Jn. 11:38</a>; <a href="B:500 21:9">21:9</a>; <br/>to press, urge upon, <a href="B:490 5:1">Lk. 5:1</a>; <a href="B:510 27:20">Acts 27:20</a>; <br/>be urgent, importunate upon, <a href="B:490 23:23">Lk. 23:23</a>; <br/>to be imposed upon, be imposed by law, <a href="B:650 9:10">Heb. 9:10</a>; <br/>by necessity, <a href="B:530 9:16">1 Cor. 9:16</a></df> </p><p id="st"><trl>epikeimai</trl> | S <a href="S:G1945"><st>1945</st></a> | GK <gk>2130</gk> </p>	to lay upon		epikeimai	
θεμελιόω	<p id="lx"><lx>θεμελιόω</lx> </p><p id="mf"><mf>v-1d(3)</mf> <fr>5<small>x</small></fr> </p><br/><p id="gl"><gl>to lay a foundation; to make steadfast</gl> </p><p id="df"><df>to found, lay the foundation of, <a href="B:470 7:25">Mt. 7:25</a>; <a href="B:650 1:10">Heb. 1:10</a>; <br/><ab>met.</ab> to ground, establish, render firm and unwavering, <a href="B:560 3:17">Eph. 3:17</a>; <a href="B:580 1:23">Col. 1:23</a>; <a href="B:670 5:10">1 Pet. 5:10</a>*</df> </p><p id="st"><trl>themelioō</trl> | S <a href="S:G2311"><st>2311</st></a> | GK <gk>2530</gk> </p>	to lay a foundation		themelioō	
καταγελάω	<p id="lx"><lx>καταγελάω</lx> </p><p id="mf"><mf>cv-1d(1b)</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>to laugh at, mock</gl> </p><p id="df"><df>to deride, laugh at, jeer, <a href="B:470 9:24">Mt. 9:24</a>; <a href="B:480 5:40">Mk. 5:40</a>; <a href="B:490 8:53">Lk. 8:53</a>*</df> </p><p id="st"><trl>katagelaō</trl> | S <a href="S:G2606"><st>2606</st></a> | GK <gk>2860</gk> </p>	to laugh at		katagelaō	
γελάω	<p id="lx"><lx>γελάω</lx> </p><p id="mf"><mf>v-1d(1b)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>to laugh</gl> </p><p id="df"><df>to laugh, smile; <ab>by impl.</ab> to be merry, happy, to rejoice, <a href="B:490 6:21">Lk. 6:21</a>, <a href="B:490 6:25">25</a>*</df> </p><p id="st"><trl>gelaō</trl> | S <a href="S:G1070"><st>1070</st></a> | GK <gk>1151</gk> </p>	to laugh		gelaō	
λείπω	<p id="lx"><lx>λείπω</lx> </p><p id="mf"><mf>v-1b(1)</mf> <fr>6<small>x</small></fr> </p><br/><p id="gl"><gl>to lack, fall short</gl> </p><p id="df"><df><ab>trans.</ab> to leave, forsake; <ab>pass.</ab> to be left, deserted; <ab>by impl.</ab> to be destitute of, deficient in, <a href="B:660 1:4">Jas. 1:4</a>, <a href="B:660 1:5">5</a>; <a href="B:660 2:15">2:15</a>; <br/><ab>intrans.</ab> to fail, be wanting, be deficient, <a href="B:490 18:22">Lk. 18:22</a>; <a href="B:630 1:5">Tit. 1:5</a>; <a href="B:630 3:13">3:13</a>*</df> </p><p id="st"><trl>leipō</trl> | S <a href="S:G3007"><st>3007</st></a> | GK <gk>3309</gk> </p>	to lack		leipō	
ὑστερέω	<p id="lx"><lx>ὑστερέω</lx> </p><p id="mf"><mf>v-1d(2a)</mf> <fr>16<small>x</small></fr> </p><br/><p id="gl"><gl>to lack, be in need, destitute; to be inferior; to fall short</gl> </p><p id="df"><df>to be behind, in place or time, to be in the rear; to fall short of, be inferior to, <a href="B:540 11:5">2 Cor. 11:5</a>; <a href="B:540 12:11">12:11</a>; <br/>to fail of, fail to attain, <a href="B:650 4:1">Heb. 4:1</a>; <br/>to be in want of, lack, <a href="B:490 22:35">Lk. 22:35</a>; <br/>to be wanting, <a href="B:480 10:21">Mk. 10:21</a>; <br/><ab>absol.</ab> to be defective, in default, <a href="B:470 19:20">Mt. 19:20</a>; <a href="B:530 12:24">1 Cor. 12:24</a>; <br/>to run short, <a href="B:500 2:3">Jn. 2:3</a>; <br/><ab>mid.</ab> to come short of a privilege or standard, to miss, <a href="B:520 3:23">Rom. 3:23</a>; <br/><ab>absol.</ab> to come short, be below standard, <a href="B:530 1:7">1 Cor. 1:7</a>; <br/>to come short of sufficiency, to be in need, want, <a href="B:490 15:14">Lk. 15:14</a>; <a href="B:540 11:9">2 Cor. 11:9</a>; <a href="B:570 4:12">Phil. 4:12</a>; <a href="B:650 11:37">Heb. 11:37</a>; <br/>to be a loser, suffer detriment, <a href="B:530 8:8">1 Cor. 8:8</a>; <br/><ab>in NT</ab> <el>ὑστερειν ἀπό</el>, to be backwards with respect to, to slight, <a href="B:650 12:15">Heb. 12:15</a>*</df> </p><p id="st"><trl>hystereō</trl> | S <a href="S:G5302"><st>5302</st></a> | GK <gk>5728</gk> </p>	to lack		hystereō	
οἶδα	<p id="lx"><lx>οἶδα</lx> </p><p id="mf"><mf>v-1b(3)</mf> <fr>318<small>x</small></fr> </p><br/><p id="gl"><gl>to know, to possess information; recognize, realize, to come to know; to understand, to be able to use knowledge</gl> </p><p id="df"><df>to know, <a href="B:470 6:8">Mt. 6:8</a>; <br/>to know how, <a href="B:470 7:11">Mt. 7:11</a>; <br/>from the Hebrew, to regard with favor, <a href="B:590 5:12">1 Thess. 5:12</a>. <el>οἶδα</el> is actually a perfect form functioning as a present, and <el>ᾔδειν</el> is actually a <ab>pluperfect</ab> form functioning as an aorist.</df> </p><p id="st"><trl>oida</trl> | S <a href="S:G1492"><st>1492</st></a> | GK <gk>3857</gk> </p>	to know		oida	
γινώσκω	<p id="lx"><lx>γινώσκω</lx> </p><p id="mf"><mf>v-5a</mf> <fr>222<small>x</small></fr> </p><br/><p id="gl"><gl>to know, come to know, recognize, understand; to have sexual relations</gl> </p><p id="df"><df>to know, whether the action be inceptive or complete and settled; to perceive, <a href="B:470 22:18">Mt. 22:18</a>; <a href="B:480 5:29">Mk. 5:29</a>; <a href="B:480 8:17">8:17</a>; <a href="B:480 12:12">12:12</a>; <a href="B:490 8:46">Lk. 8:46</a>; <br/>to mark, discern, <a href="B:470 25:24">Mt. 25:24</a>; <a href="B:490 19:44">Lk. 19:44</a>; <br/>to ascertain by examination, <a href="B:480 6:38">Mk. 6:38</a>; <a href="B:500 7:51">Jn. 7:51</a>; <a href="B:510 23:28">Acts 23:28</a>; <br/>to understand, <a href="B:480 4:13">Mk. 4:13</a>; <a href="B:490 18:34">Lk. 18:34</a>; <a href="B:500 12:16">Jn. 12:16</a>; <a href="B:500 13:7">13:7</a>; <a href="B:510 8:30">Acts 8:30</a>; <a href="B:530 14:7">1 Cor. 14:7</a>, <a href="B:530 14:9">9</a>; <br/>to acknowledge, <a href="B:470 7:23">Mt. 7:23</a>; <a href="B:540 3:2">2 Cor. 3:2</a>; <br/>to resolve, conclude, <a href="B:490 16:4">Lk. 16:4</a>; <a href="B:500 7:26">Jn. 7:26</a>; <a href="B:500 17:8">17:8</a>; <br/>to be assured, <a href="B:490 21:20">Lk. 21:20</a>; <a href="B:500 6:69">Jn. 6:69</a>; <a href="B:500 8:52">8:52</a>; <a href="B:680 1:20">2 Pet. 1:20</a>; <br/>to be skilled, to be master of a thing, <a href="B:470 16:3">Mt. 16:3</a>; <a href="B:510 21:37">Acts 21:37</a>; <br/>to know carnally, <a href="B:470 1:25">Mt. 1:25</a>; <a href="B:490 1:34">Lk. 1:34</a>; <br/>from the Hebrew, to view with favor, <a href="B:530 8:3">1 Cor. 8:3</a>; <a href="B:550 4:9">Gal. 4:9</a></df> </p><p id="st"><trl>ginōskō</trl> | S <a href="S:G1097"><st>1097</st></a> | GK <gk>1182</gk> </p>	to know		ginōskō	
προγινώσκω	<p id="lx"><lx>προγινώσκω</lx> </p><p id="mf"><mf>cv-5a</mf> <fr>5<small>x</small></fr> </p><br/><p id="gl"><gl>to know beforehand, foreknow; <pr>(mid.)</pr> to choose beforehand</gl> </p><p id="df"><df>to know beforehand, to be previously acquainted with, <a href="B:510 26:5">Acts 26:5</a>; <a href="B:680 3:17">2 Pet. 3:17</a>; <br/>to determine on beforehand, to foreordain, <a href="B:670 1:20">1 Pet. 1:20</a>; <br/><ab>in NT</ab>, from the Hebrew, to foreknow, to appoint as the subject of future privileges, <a href="B:520 8:29">Rom. 8:29</a>; <a href="B:520 11:2">11:2</a>*</df> </p><p id="st"><trl>proginōskō</trl> | S <a href="S:G4267"><st>4267</st></a> | GK <gk>4589</gk> </p>	to know beforehand		proginōskō	
ἐπιγινώσκω	<p id="lx"><lx>ἐπιγινώσκω</lx> </p><p id="mf"><mf>cv-5a</mf> <fr>44<small>x</small></fr> </p><br/><p id="gl"><gl>to know <pr>(fully)</pr>, recognize, realize, come to understand</gl> </p><p id="df"><df><ab>pr.</ab> to make a thing a subject of observation; <ab>hence</ab>, to arrive at knowledge from preliminaries; to attain to a knowledge of, <a href="B:470 11:27">Mt. 11:27</a>; <br/>to ascertain, <a href="B:490 7:37">Lk. 7:37</a>; <a href="B:490 23:7">23:7</a>; <br/>to perceive, <a href="B:480 2:8">Mk. 2:8</a>; <a href="B:480 5:30">5:30</a>; <br/>to discern, detect, <a href="B:470 7:16">Mt. 7:16</a>, <a href="B:470 7:20">20</a>; <br/>to recognize, <a href="B:480 6:33">Mk. 6:33</a>; <a href="B:490 24:16">Lk. 24:16</a>, <a href="B:490 24:31">31</a>; <a href="B:510 3:10">Acts 3:10</a>; <br/>to acknowledge, admit, <a href="B:530 14:37">1 Cor. 14:37</a>; <a href="B:610 4:3">1 Tim. 4:3</a>; <br/><ab>pass.</ab> to have one's character discerned and acknowledged, <a href="B:540 6:9">2 Cor. 6:9</a>; <br/>from the Hebrew, to regard with favor and kindness, <a href="B:530 16:18">1 Cor. 16:18</a></df> </p><p id="st"><trl>epiginōskō</trl> | S <a href="S:G1921"><st>1921</st></a> | GK <gk>2105</gk> </p>	to know (fully)		epiginōskō	
κρούω	<p id="lx"><lx>κρούω</lx> </p><p id="mf"><mf>v-1a(8)</mf> <fr>9<small>x</small></fr> </p><br/><p id="gl"><gl>to knock <pr>(on a gate or door)</pr></gl> </p><p id="df"><df>to knock, at a door, <a href="B:470 7:7">Mt. 7:7</a>, <a href="B:470 7:8">8</a>; <a href="B:490 11:9">Lk. 11:9</a>, <a href="B:490 11:10">10</a>; <a href="B:490 12:36">12:36</a>; <a href="B:490 13:25">13:25</a>; <a href="B:510 12:13">Acts 12:13</a>, <a href="B:510 12:16">16</a>; <a href="B:730 3:20">Rev. 3:20</a>*</df> </p><p id="st"><trl>krouō</trl> | S <a href="S:G2925"><st>2925</st></a> | GK <gk>3218</gk> </p>	to knock (on a gate or door)		krouō	
γονυπετέω	<p id="lx"><lx>γονυπετέω</lx> </p><p id="mf"><mf>v-1d(2a)</mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl>to kneel <pr>(before in submission or worship)</pr></gl> </p><p id="df"><df>to fall upon one's knees, to kneel before, <a href="B:470 17:14">Mt. 17:14</a>; <a href="B:470 27:29">27:29</a>; <a href="B:480 1:40">Mk. 1:40</a>; <a href="B:480 10:17">10:17</a>*</df> </p><p id="st"><trl>gonypeteō</trl> | S <a href="S:G1120"><st>1120</st></a> | GK <gk>1206</gk> </p>	to kneel (before in submission or worship)		gonypeteō	
καταφιλέω	<p id="lx"><lx>καταφιλέω</lx> </p><p id="mf"><mf>cv-1d(2a)</mf> <fr>6<small>x</small></fr> </p><br/><p id="gl"><gl>to kiss</gl> </p><p id="df"><df>to kiss affectionately, or with a semblance of affection, to kiss with earnest gesture, <a href="B:470 26:49">Mt. 26:49</a>; <a href="B:480 14:45">Mk. 14:45</a>; <a href="B:490 7:38">Lk. 7:38</a>, <a href="B:490 7:45">45</a>; <a href="B:490 15:20">15:20</a>; <a href="B:510 20:37">Acts 20:37</a>*</df> </p><p id="st"><trl>kataphileō</trl> | S <a href="S:G2705"><st>2705</st></a> | GK <gk>2968</gk> </p>	to kiss		kataphileō	
περιάπτω	<p id="lx"><lx>περιάπτω</lx> </p><p id="mf"><mf>cv-4</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to kindle <pr>(a fire)</pr></gl> </p><p id="df"><df>to light a fire, kindle, <a href="B:490 22:55">Lk. 22:55</a>*</df> </p><p id="st"><trl>periaptō</trl> | S <a href="S:G681"><st>681</st></a> | GK <gk>4312</gk> </p>	to kindle (a fire)		periaptō	
σφάζω	<p id="lx"><lx>σφάζω</lx> </p><p id="mf"><mf>v-2a(2)</mf> <fr>10<small>x</small></fr> </p><br/><p id="gl"><gl>to kill, slay, murder</gl> </p><p id="df"><df><ab>also spelled</ab> <el>σφάττω</el>, to slaughter, kill, slay; <ab>pr.</ab> used of animals killed in sacrifice, <ab>etc.</ab>, <a href="B:730 5:6">Rev. 5:6</a>, <a href="B:730 5:9">9</a>, <a href="B:730 5:12">12</a>; <a href="B:730 13:8">13:8</a>; <br/>of persons, <ab>etc.</ab>, <a href="B:690 3:12">1 Jn. 3:12</a>; <a href="B:730 6:4">Rev. 6:4</a>, <a href="B:730 6:9">9</a>; <a href="B:730 18:24">18:24</a>; <br/>to wound mortally, <a href="B:730 13:3">Rev. 13:3</a>*</df> </p><p id="st"><trl>sphazō</trl> | S <a href="S:G4969"><st>4969</st></a> | GK <gk>5377</gk> </p>	to kill		sphazō	
κατασφάζω	<p id="lx"><lx>κατασφάζω</lx> </p><p id="mf"><mf>cv-2a(2)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>to kill, slaughter, strike down</gl> </p><p id="df"><df><ab>also spelled</ab> <el>κατασφάττω</el>, to slaughter, slay, <a href="B:490 19:27">Lk. 19:27</a>*</df> </p><p id="st"><trl>katasphazō</trl> | S <a href="S:G2695"><st>2695</st></a> | GK <gk>2956</gk> </p>	to kill		katasphazō	
